Serial ready..

Emax on serial3, F550 on serial1, 

time , LAT_1 , LNG_1 , REL_ALT_1 , LAT_3 , LNG_3 , REL_ALT_3 , GND_SPD_3 , HDG_3 , DIST , CRS , CALC_LAT , CALC_LNG , execution time
Serial ready..

Emax on serial3, F550 on serial1, 

time , LAT_1 , LNG_1 , REL_ALT_1 , LAT_3 , LNG_3 , REL_ALT_3 , GND_SPD_3 , HDG_3 , DIST , CRS , CALC_LAT , CALC_LNG , execution time
20818, 0.0000000, 0.0000000, 0.0, 44.2007026, 12.0631208, 0.2, 1.6, 9.0, 5059346.00, 197.04, 44.2007102, 12.0631227, 3344
21381, 0.0000000, 0.0000000, 0.0, 44.2007064, 12.0631284, 0.4, 1.6, 9.0, 5059346.50, 197.04, 44.2007141, 12.0631303, 3348
21941, 0.0000000, 0.0000000, 0.0, 44.2007179, 12.0631361, 0.5, 1.6, 9.0, 5059348.50, 197.04, 44.2007255, 12.0631380, 3344
22483, 0.0000000, 0.0000000, 0.0, 44.2007217, 12.0631408, 0.2, 1.6, 9.0, 5059349.00, 197.04, 44.2007293, 12.0631427, 3348
23025, 0.0000000, 0.0000000, 0.0, 44.2007293, 12.0631475, 0.4, 1.6, 7.0, 5059350.00, 197.04, 44.2007369, 12.0631484, 3352
23601, 0.0000000, 0.0000000, 0.0, 44.2007369, 12.0631532, 0.6, 1.5, 8.0, 5059351.00, 197.04, 44.2007446, 12.0631542, 3440
24195, 0.0000000, 0.0000000, 0.0, 44.2007446, 12.0631608, 0.6, 1.5, 10.0, 5059352.00, 197.04, 44.2007522, 12.0631628, 3344
24638, 0.0000000, 0.0000000, 0.0, 44.2007484, 12.0631656, 0.7, 1.6, 7.0, 5059352.00, 197.04, 44.2007560, 12.0631666, 3356
25734, 0.0000000, 0.0000000, 0.0, 44.2007637, 12.0631790, 0.8, 1.5, 6.0, 5059354.00, 197.04, 44.2007713, 12.0631799, 3352
26275, 0.0000000, 0.0000000, 0.0, 44.2007713, 12.0631837, 0.8, 1.6, 6.0, 5059355.00, 197.04, 44.2007789, 12.0631847, 3352
26817, 0.0000000, 0.0000000, 0.0, 44.2007827, 12.0631885, 0.8, 1.6, 6.0, 5059356.00, 197.04, 44.2007904, 12.0631895, 3352
27354, 0.0000000, 0.0000000, 0.0, 44.2007865, 12.0631961, 0.7, 1.7, 6.0, 5059356.50, 197.04, 44.2007942, 12.0631971, 3356
27919, 0.0000000, 0.0000000, 0.0, 44.2007980, 12.0632038, 0.4, 1.6, 9.0, 5059358.00, 197.04, 44.2008056, 12.0632057, 3352
28455, 0.0000000, 0.0000000, 0.0, 44.2008018, 12.0632085, 0.3, 1.7, 9.0, 5059359.00, 197.04, 44.2008094, 12.0632104, 3344
28996, 0.0000000, 0.0000000, 0.0, 44.2008094, 12.0632152, 0.2, 1.6, 11.0, 5059359.50, 197.04, 44.2008171, 12.0632171, 3348
29533, 0.0000000, 0.0000000, 0.0, 44.2008171, 12.0632228, 0.3, 1.6, 11.0, 5059360.50, 197.04, 44.2008247, 12.0632247, 3356
30075, 0.0000000, 0.0000000, 0.0, 44.2008247, 12.0632276, 0.1, 1.6, 10.0, 5059361.50, 197.04, 44.2008323, 12.0632295, 3548
30637, 0.0000000, 0.0000000, 0.0, 44.2008285, 12.0632343, 0.6, 1.5, 10.0, 5059362.00, 197.04, 44.2008361, 12.0632362, 3352
31172, 0.0000000, 0.0000000, 0.0, 44.2008399, 12.0632419, 0.7, 1.7, 10.0, 5059363.50, 197.04, 44.2008476, 12.0632438, 3344
31714, 0.0000000, 0.0000000, 0.0, 44.2008476, 12.0632486, 0.5, 1.7, 10.0, 5059365.50, 197.04, 44.2008552, 12.0632505, 3352
32301, 0.0000000, 0.0000000, 0.0, 44.2008552, 12.0632562, 0.4, 1.7, 9.0, 5059366.00, 197.04, 44.2008628, 12.0632581, 3352
32841, 0.0000000, 0.0000000, 0.0, 44.2008628, 12.0632619, 1.2, 1.6, 10.0, 5059366.00, 197.04, 44.2008705, 12.0632638, 3344
33378, 0.0000000, 0.0000000, 0.0, 44.2008666, 12.0632686, 0.6, 1.7, 11.0, 5059367.00, 197.04, 44.2008743, 12.0632705, 3356
33933, 0.0000000, 0.0000000, 0.0, 44.2008743, 12.0632762, 0.6, 1.6, 10.0, 5059367.50, 197.04, 44.2008819, 12.0632781, 3344
34479, 0.0000000, 0.0000000, 0.0, 44.2008819, 12.0632801, 0.3, 1.6, 10.0, 5059369.00, 197.04, 44.2008895, 12.0632820, 3344
35016, 0.0000000, 0.0000000, 0.0, 44.2008857, 12.0632877, 0.6, 1.6, 10.0, 5059369.50, 197.04, 44.2008934, 12.0632896, 3348
35552, 0.0000000, 0.0000000, 0.0, 44.2008972, 12.0632934, 0.6, 1.5, 10.0, 5059370.50, 197.04, 44.2009048, 12.0632953, 3344
