Serial ready..

Emax on serial3, F550 on serial1, 

time , LAT_1 , LNG_1 , REL_ALT_1 , LAT_3 , LNG_3 , REL_ALT_3 , GND_SPD_3 , HDG_3 , DIST , CRS , CALC_LAT , CALC_LNG , execution time
91376, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.0, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3188
91917, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.1, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3188
92454, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.0, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
92996, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.1, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
93578, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.1, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3188
94237, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.2, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3300
94698, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.1, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
95245, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.2, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
95774, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.0, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
96860, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.4, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
97395, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.4, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3192
97938, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.5, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
98477, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.5, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
99016, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.4, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
99561, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.4, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
100097, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.6, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
100637, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.2, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
101200, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.2, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3188
101741, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.2, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
102297, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.4, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
102835, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.5, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
103373, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.6, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
103917, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.8, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
104456, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.6, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3192
105535, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.3, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3308
106078, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.3, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3296
106677, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.2, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3300
107227, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.1, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3208
107761, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.1, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
108311, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.1, 0.0, 181.0, 0.00, 0.00, 0.0000038, 0.0000000, 3300
108910, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.4, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3300
109416, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.8, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
109979, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.8, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
110536, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.3, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
111096, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.3, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
111654, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.7, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
112194, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.8, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3188
112735, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.6, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
113297, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.1, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
113855, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.3, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
114395, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.5, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
114981, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.5, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
115535, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.4, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
116097, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.4, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
116634, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.3, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
117194, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.1, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3188
117756, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.0, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
118298, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.1, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3188
118836, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.3, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
119377, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.3, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
119917, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.4, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
120455, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.5, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
120995, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.3, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3188
121535, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.2, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
122076, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.2, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
122634, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.3, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3188
123195, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.3, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
123754, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.3, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3308
124335, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.0, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3304
124865, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.2, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
125980, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.0, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
126534, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.1, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
128701, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.5, 0.0, 182.0, 0.00, 0.00, 0.0000038, 0.0000000, 3184
129375, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.4, 0.0, 183.0, 0.00, 0.00, 0.0000038, 0.0000000, 3304
129816, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.3, 0.0, 183.0, 0.00, 0.00, 0.0000038, 0.0000000, 3188
131036, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.2, 0.0, 183.0, 0.00, 0.00, 0.0000038, 0.0000000, 3300
131438, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.2, 0.0, 183.0, 0.00, 0.00, 0.0000038, 0.0000000, 3188
132154, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.2, 0.0, 183.0, 0.00, 0.00, 0.0000038, 0.0000000, 3300
132520, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.2, 0.0, 183.0, 0.00, 0.00, 0.0000038, 0.0000000, 3300
133074, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.3, 0.0, 183.0, 0.00, 0.00, 0.0000038, 0.0000000, 3308
133597, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.2, 0.0, 183.0, 0.00, 0.00, 0.0000038, 0.0000000, 3188
134195, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.1, 0.0, 183.0, 0.00, 0.00, 0.0000038, 0.0000000, 3308
134681, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.0, 0.0, 183.0, 0.00, 0.00, 0.0000038, 0.0000000, 3300
135240, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.1, 0.0, 183.0, 0.00, 0.00, 0.0000038, 0.0000000, 3300
135777, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.1, 0.0, 183.0, 0.00, 0.00, 0.0000038, 0.0000000, 3300
136340, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.1, 0.0, 183.0, 0.00, 0.00, 0.0000038, 0.0000000, 3188
136908, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.2, 0.0, 183.0, 0.00, 0.00, 0.0000038, 0.0000000, 3300
137461, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.3, 0.0, 183.0, 0.00, 0.00, 0.0000038, 0.0000000, 3300
139104, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.0, 0.0, 183.0, 0.00, 0.00, 0.0000038, 0.0000000, 3192
139634, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, 0.1, 0.0, 183.0, 0.00, 0.00, 0.0000038, 0.0000000, 3300
140194, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.2, 0.0, 183.0, 0.00, 0.00, 0.0000038, 0.0000000, 3308
140717, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.2, 0.0, 183.0, 0.00, 0.00, 0.0000038, 0.0000000, 3188
141254, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.3, 0.0, 183.0, 0.00, 0.00, 0.0000038, 0.0000000, 3188
141794, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.2, 0.0, 183.0, 0.00, 0.00, 0.0000038, 0.0000000, 3188
142354, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.1, 0.0, 183.0, 0.00, 0.00, 0.0000038, 0.0000000, 3188
142896, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.2, 0.0, 183.0, 0.00, 0.00, 0.0000038, 0.0000000, 3188
143432, 0.0000000, 0.0000000, 0.0, 0.0000000, 0.0000000, -0.2, 0.0, 183.0, 0.00, 0.00, 0.0000038, 0.0000000, 3404
