Serial ready..

Emax on serial3, F550 on serial1, 

time , LAT_1 , LNG_1 , REL_ALT_1 , LAT_3 , LNG_3 , REL_ALT_3 , GND_SPD_3 , HDG_3 , DIST , CRS , CALC_LAT , CALC_LNG , execution time
18747, 0.0000000, 0.0000000, 0.0, 44.2006492, 12.0631389, 0.1, 0.1, 359.0, 5059341.00, 197.04, 44.2006492, 12.0631389, 3368
19318, 0.0000000, 0.0000000, 0.0, 44.2006530, 12.0631389, 0.3, 0.1, 359.0, 5059341.50, 197.04, 44.2006530, 12.0631389, 3368
19848, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631351, 0.3, 0.1, 359.0, 5059341.50, 197.04, 44.2006568, 12.0631351, 3368
20391, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631332, 0.2, 0.1, 359.0, 5059341.50, 197.04, 44.2006568, 12.0631332, 3368
20931, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631313, 0.3, 0.1, 359.0, 5059341.50, 197.04, 44.2006568, 12.0631313, 3368
21572, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631294, 0.2, 0.0, 359.0, 5059342.50, 197.04, 44.2006607, 12.0631294, 3372
22029, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631294, 0.1, 0.1, 359.0, 5059342.50, 197.04, 44.2006607, 12.0631294, 3612
22568, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631284, 0.1, 0.0, 359.0, 5059342.50, 197.04, 44.2006607, 12.0631284, 3372
23137, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631284, 0.3, 0.0, 359.0, 5059342.50, 197.04, 44.2006607, 12.0631284, 3368
23667, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631284, -0.0, 0.1, 359.0, 5059342.50, 197.04, 44.2006607, 12.0631284, 3364
24227, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631284, 0.2, 0.1, 359.0, 5059342.50, 197.04, 44.2006607, 12.0631284, 3372
24784, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631265, 0.3, 0.0, 359.0, 5059342.50, 197.04, 44.2006607, 12.0631265, 3368
25867, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631256, 0.3, 0.0, 359.0, 5059342.50, 197.04, 44.2006607, 12.0631256, 3368
26433, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631246, 0.4, 0.0, 359.0, 5059342.00, 197.04, 44.2006607, 12.0631246, 3368
27084, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631237, 0.3, 0.1, 358.0, 5059342.00, 197.04, 44.2006607, 12.0631237, 3368
27530, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631237, 0.4, 0.1, 358.0, 5059342.00, 197.04, 44.2006607, 12.0631237, 3368
28073, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631265, 0.3, 0.0, 358.0, 5059342.50, 197.04, 44.2006607, 12.0631265, 3368
28612, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631265, 0.2, 0.0, 358.0, 5059342.50, 197.04, 44.2006607, 12.0631265, 3368
29150, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631275, 0.1, 0.0, 358.0, 5059342.50, 197.04, 44.2006607, 12.0631275, 3368
29686, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631284, 0.1, 0.0, 358.0, 5059342.50, 197.04, 44.2006607, 12.0631284, 3368
30240, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631284, 0.1, 0.0, 358.0, 5059342.50, 197.04, 44.2006607, 12.0631284, 3368
30784, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631284, 0.0, 0.0, 358.0, 5059342.50, 197.04, 44.2006607, 12.0631284, 3368
31323, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631294, 0.1, 0.0, 358.0, 5059342.50, 197.04, 44.2006607, 12.0631294, 3368
31868, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631303, -0.1, 0.0, 358.0, 5059342.50, 197.04, 44.2006607, 12.0631303, 3372
32425, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631313, -0.1, 0.0, 358.0, 5059342.50, 197.04, 44.2006607, 12.0631313, 3368
32964, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631313, -0.1, 0.1, 358.0, 5059342.50, 197.04, 44.2006607, 12.0631313, 3376
33505, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631322, -0.1, 0.0, 358.0, 5059342.50, 197.04, 44.2006607, 12.0631322, 3372
34079, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631322, -0.0, 0.1, 358.0, 5059342.50, 197.04, 44.2006607, 12.0631322, 3372
34603, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631332, -0.2, 0.0, 358.0, 5059342.50, 197.04, 44.2006607, 12.0631332, 3372
35164, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631332, -0.2, 0.1, 358.0, 5059342.50, 197.04, 44.2006607, 12.0631332, 3376
35723, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631332, -0.3, 0.1, 358.0, 5059342.50, 197.04, 44.2006607, 12.0631332, 3368
36310, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631341, -0.2, 0.0, 358.0, 5059342.50, 197.04, 44.2006607, 12.0631341, 3368
36852, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631341, -0.2, 0.0, 358.0, 5059342.50, 197.04, 44.2006607, 12.0631341, 3368
37982, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631341, -0.1, 0.0, 358.0, 5059342.50, 197.04, 44.2006607, 12.0631341, 3500
38491, 0.0000000, 0.0000000, 0.0, 44.2006607, 12.0631351, -0.1, 0.0, 358.0, 5059342.50, 197.04, 44.2006607, 12.0631351, 3372
39046, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631370, 0.1, 0.0, 358.0, 5059341.50, 197.04, 44.2006568, 12.0631370, 3616
39582, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631380, 0.2, 0.0, 358.0, 5059341.50, 197.04, 44.2006568, 12.0631380, 3380
40165, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631389, 0.2, 0.0, 358.0, 5059342.00, 197.04, 44.2006568, 12.0631389, 3376
40824, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631389, 0.4, 0.0, 358.0, 5059342.00, 197.04, 44.2006568, 12.0631389, 3344
41381, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631399, 0.5, 0.0, 358.0, 5059342.00, 197.04, 44.2006568, 12.0631399, 3344
41788, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631408, 0.5, 0.0, 358.0, 5059342.00, 197.04, 44.2006568, 12.0631408, 3368
42324, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631418, 0.4, 0.0, 358.0, 5059342.00, 197.04, 44.2006568, 12.0631418, 3364
42868, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631427, 0.1, 0.0, 358.0, 5059342.00, 197.04, 44.2006568, 12.0631427, 3368
43404, 0.0000000, 0.0000000, 0.0, 44.2006568, 12.0631437, 0.2, 0.0, 358.0, 5059342.00, 197.04, 44.2006568, 12.0631437, 3368
44141, 0.0000000, 0.0000000, 0.0, 44.2006530, 12.0631437, 0.1, 0.0, 358.0, 5059341.50, 197.04, 44.2006530, 12.0631437, 3504
44492, 0.0000000, 0.0000000, 0.0, 44.2006530, 12.0631437, 0.0, 0.0, 358.0, 5059341.50, 197.04, 44.2006530, 12.0631437, 3372
45028, 0.0000000, 0.0000000, 0.0, 44.2006530, 12.0631437, -0.0, 0.0, 358.0, 5059341.50, 197.04, 44.2006530, 12.0631437, 3372
45581, 0.0000000, 0.0000000, 0.0, 44.2006530, 12.0631446, 0.0, 0.0, 358.0, 5059341.50, 197.04, 44.2006530, 12.0631446, 3368
46123, 0.0000000, 0.0000000, 0.0, 44.2006530, 12.0631446, 0.0, 0.0, 358.0, 5059341.50, 197.04, 44.2006530, 12.0631446, 3372
46665, 0.0000000, 0.0000000, 0.0, 44.2006492, 12.0631456, 0.0, 0.0, 357.0, 5059341.00, 197.04, 44.2006492, 12.0631456, 3372
47262, 0.0000000, 0.0000000, 0.0, 44.2006492, 12.0631456, 0.0, 0.0, 357.0, 5059341.00, 197.04, 44.2006492, 12.0631456, 3396
47780, 0.0000000, 0.0000000, 0.0, 44.2006492, 12.0631456, -0.1, 0.0, 357.0, 5059341.00, 197.04, 44.2006492, 12.0631456, 3380
48343, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631456, 0.0, 0.0, 357.0, 5059340.50, 197.04, 44.2006454, 12.0631456, 3348
48883, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631465, 0.1, 0.0, 357.0, 5059340.50, 197.04, 44.2006454, 12.0631465, 3372
49443, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631465, 0.0, 0.0, 357.0, 5059340.50, 197.04, 44.2006454, 12.0631465, 3376
50004, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631465, 0.0, 0.0, 357.0, 5059340.50, 197.04, 44.2006454, 12.0631465, 3368
50540, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631465, 0.2, 0.0, 357.0, 5059340.50, 197.04, 44.2006454, 12.0631465, 3376
51083, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631465, 0.2, 0.0, 357.0, 5059340.50, 197.04, 44.2006454, 12.0631465, 3504
51621, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631475, 0.2, 0.0, 357.0, 5059340.50, 197.04, 44.2006454, 12.0631475, 3496
52740, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631475, -0.0, 0.0, 357.0, 5059340.50, 197.04, 44.2006454, 12.0631475, 3476
53313, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631484, 0.0, 0.0, 357.0, 5059340.50, 197.04, 44.2006454, 12.0631484, 3492
53880, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631484, 0.1, 0.0, 357.0, 5059340.50, 197.04, 44.2006454, 12.0631484, 3372
54398, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631484, 0.0, 0.0, 357.0, 5059340.50, 197.04, 44.2006454, 12.0631484, 3380
54939, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631494, 0.0, 0.0, 357.0, 5059340.50, 197.04, 44.2006454, 12.0631494, 3372
56076, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631494, -0.1, 0.0, 357.0, 5059340.50, 197.04, 44.2006454, 12.0631494, 3376
56605, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631494, -0.2, 0.0, 357.0, 5059340.50, 197.04, 44.2006454, 12.0631494, 3372
57151, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631494, -0.3, 0.0, 357.0, 5059340.50, 197.04, 44.2006454, 12.0631494, 3372
57699, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631484, -0.1, 0.0, 357.0, 5059340.50, 197.04, 44.2006454, 12.0631484, 3372
58269, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631484, -0.1, 0.0, 357.0, 5059340.50, 197.04, 44.2006454, 12.0631484, 3352
58798, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631484, 0.1, 0.0, 357.0, 5059340.50, 197.04, 44.2006454, 12.0631484, 3376
59886, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631484, 0.7, 0.0, 357.0, 5059340.50, 197.04, 44.2006454, 12.0631484, 3372
60420, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631484, 0.7, 0.0, 357.0, 5059340.50, 197.04, 44.2006454, 12.0631484, 3380
60975, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631484, 0.7, 0.0, 357.0, 5059340.50, 197.04, 44.2006454, 12.0631484, 3372
61507, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631484, 0.6, 0.0, 357.0, 5059340.50, 197.04, 44.2006454, 12.0631484, 3348
62062, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631484, 0.1, 0.0, 357.0, 5059340.50, 197.04, 44.2006454, 12.0631484, 3380
62603, 0.0000000, 0.0000000, 0.0, 44.2006454, 12.0631475, -0.2, 0.0, 357.0, 5059340.50, 197.04, 44.2006454, 12.0631475, 3372
63159, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631475, -0.3, 0.0, 357.0, 5059340.00, 197.04, 44.2006416, 12.0631475, 3372
64240, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631465, -0.6, 0.0, 357.0, 5059340.00, 197.04, 44.2006416, 12.0631465, 3380
64777, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631465, -0.5, 0.0, 357.0, 5059340.00, 197.04, 44.2006416, 12.0631465, 3376
65318, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631465, -0.5, 0.0, 357.0, 5059340.00, 197.04, 44.2006416, 12.0631465, 3376
66418, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631475, -0.5, 0.0, 357.0, 5059340.00, 197.04, 44.2006416, 12.0631475, 3376
67003, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631475, -0.5, 0.0, 357.0, 5059340.00, 197.04, 44.2006416, 12.0631475, 3372
67647, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631475, -0.4, 0.0, 357.0, 5059340.00, 197.04, 44.2006416, 12.0631475, 3460
68083, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631475, -0.4, 0.0, 357.0, 5059340.00, 197.04, 44.2006416, 12.0631475, 3372
68617, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631484, -0.5, 0.0, 357.0, 5059340.00, 197.04, 44.2006416, 12.0631484, 3376
69158, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631484, -0.6, 0.0, 357.0, 5059340.00, 197.04, 44.2006416, 12.0631484, 3372
69699, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631484, -0.5, 0.0, 357.0, 5059340.00, 197.04, 44.2006416, 12.0631484, 3376
70240, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631484, -0.5, 0.0, 357.0, 5059340.00, 197.04, 44.2006416, 12.0631484, 3372
70777, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631494, -0.4, 0.0, 357.0, 5059340.00, 197.04, 44.2006416, 12.0631494, 3380
71318, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631494, -0.3, 0.0, 357.0, 5059340.00, 197.04, 44.2006416, 12.0631494, 3372
72417, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631504, -0.2, 0.0, 357.0, 5059340.00, 197.04, 44.2006416, 12.0631504, 3368
72960, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631504, -0.3, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631504, 3372
73498, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631504, -0.2, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631504, 3372
74040, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631504, 0.1, 0.1, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631504, 3496
74576, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631504, 0.1, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631504, 3492
75117, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631504, -0.0, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631504, 3488
76238, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631504, -0.3, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631504, 3496
76795, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631494, 0.0, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631494, 3500
77381, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631494, -0.4, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631494, 3628
77923, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631494, -0.2, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631494, 3496
78466, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631484, 0.0, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631484, 3500
79001, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631484, 0.1, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631484, 3504
79542, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631484, -0.3, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631484, 3504
80083, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631484, -0.3, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631484, 3492
80616, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631484, -0.2, 0.1, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631484, 3496
81157, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631484, -0.3, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631484, 3504
81696, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631484, 0.2, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631484, 3492
82238, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631484, -0.2, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631484, 3492
82775, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631484, -0.1, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631484, 3500
83315, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631484, -0.1, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631484, 3492
83876, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631484, 0.1, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631484, 3368
84419, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631484, 0.1, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631484, 3380
84957, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631484, 0.0, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631484, 3372
85495, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631484, -0.2, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631484, 3376
86059, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631484, -0.0, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631484, 3348
86593, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631484, -0.1, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631484, 3372
87155, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631494, -0.0, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631494, 3368
87695, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631494, -0.0, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631494, 3372
88242, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631494, -0.1, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631494, 3488
88773, 0.0000000, 0.0000000, 0.0, 44.2006416, 12.0631494, -0.1, 0.0, 356.0, 5059340.00, 197.04, 44.2006416, 12.0631494, 3368
89340, 0.0000000, 0.0000000, 0.0, 44.2006378, 12.0631484, -0.2, 0.0, 356.0, 5059339.50, 197.04, 44.2006378, 12.0631484, 3352
89880, 0.0000000, 0.0000000, 0.0, 44.2006378, 12.0631484, -0.2, 0.0, 356.0, 5059339.50, 197.04, 44.2006378, 12.0631484, 3348
90418, 0.0000000, 0.0000000, 0.0, 44.2006378, 12.0631484, -0.2, 0.0, 356.0, 5059339.50, 197.04, 44.2006378, 12.0631484, 3344
90960, 0.0000000, 0.0000000, 0.0, 44.2006378, 12.0631484, -0.3, 0.0, 356.0, 5059339.50, 197.04, 44.2006378, 12.0631484, 3348
91500, 0.0000000, 0.0000000, 0.0, 44.2006378, 12.0631494, -0.2, 0.0, 356.0, 5059339.50, 197.04, 44.2006378, 12.0631494, 3344
92089, 0.0000000, 0.0000000, 0.0, 44.2006378, 12.0631494, -0.4, 0.0, 356.0, 5059339.50, 197.04, 44.2006378, 12.0631494, 3368
92641, 0.0000000, 0.0000000, 0.0, 44.2006378, 12.0631494, -0.2, 0.0, 356.0, 5059339.50, 197.04, 44.2006378, 12.0631494, 3504
93172, 0.0000000, 0.0000000, 0.0, 44.2006378, 12.0631494, -0.1, 0.0, 356.0, 5059339.50, 197.04, 44.2006378, 12.0631494, 3368
93739, 0.0000000, 0.0000000, 0.0, 44.2006378, 12.0631494, -0.5, 0.0, 356.0, 5059339.50, 197.04, 44.2006378, 12.0631494, 3368
94276, 0.0000000, 0.0000000, 0.0, 44.2006378, 12.0631494, -0.3, 0.0, 356.0, 5059339.50, 197.04, 44.2006378, 12.0631494, 3376
94840, 0.0000000, 0.0000000, 0.0, 44.2006378, 12.0631494, -0.2, 0.0, 356.0, 5059339.50, 197.04, 44.2006378, 12.0631494, 3376
95371, 0.0000000, 0.0000000, 0.0, 44.2006378, 12.0631494, -0.2, 0.0, 356.0, 5059339.50, 197.04, 44.2006378, 12.0631494, 3368
95945, 0.0000000, 0.0000000, 0.0, 44.2006378, 12.0631494, -0.1, 0.0, 356.0, 5059339.50, 197.04, 44.2006378, 12.0631494, 3376
Serial ready..

Emax on serial3, F550 on serial1, 

time , LAT_1 , LNG_1 , REL_ALT_1 , LAT_3 , LNG_3 , REL_ALT_3 , GND_SPD_3 , HDG_3 , DIST , CRS , CALC_LAT , CALC_LNG , execution time
169, 0.0000000, 0.0000000, 0.0, 44.2006340, 12.0631589, 0.2, 0.0, 0.0, 5059339.50, 197.04, 44.2006340, 12.0631589, 3292
731, 0.0000000, 0.0000000, 0.0, 44.2006340, 12.0631599, -0.1, 0.0, 355.0, 5059339.50, 197.04, 44.2006340, 12.0631599, 3372
1290, 0.0000000, 0.0000000, 0.0, 44.2006340, 12.0631599, 0.0, 0.0, 355.0, 5059339.50, 197.04, 44.2006340, 12.0631599, 3372
1852, 0.0000000, 0.0000000, 0.0, 44.2006340, 12.0631599, -0.1, 0.0, 355.0, 5059339.50, 197.04, 44.2006340, 12.0631599, 3364
2440, 0.0000000, 0.0000000, 0.0, 44.2006340, 12.0631599, -0.1, 0.0, 355.0, 5059339.50, 197.04, 44.2006340, 12.0631599, 3372
2995, 0.0000000, 0.0000000, 0.0, 44.2006340, 12.0631608, -0.5, 0.0, 355.0, 5059339.50, 197.04, 44.2006340, 12.0631608, 3368
4090, 0.0000000, 0.0000000, 0.0, 44.2006340, 12.0631608, -0.6, 0.0, 355.0, 5059339.50, 197.04, 44.2006340, 12.0631608, 3364
4648, 0.0000000, 0.0000000, 0.0, 44.2006340, 12.0631608, -0.4, 0.0, 355.0, 5059339.50, 197.04, 44.2006340, 12.0631608, 3368
5714, 0.0000000, 0.0000000, 0.0, 44.2006340, 12.0631608, -0.7, 0.0, 355.0, 5059339.50, 197.04, 44.2006340, 12.0631608, 3372
6256, 0.0000000, 0.0000000, 0.0, 44.2006340, 12.0631608, -0.7, 0.0, 355.0, 5059339.50, 197.04, 44.2006340, 12.0631608, 3372
Serial ready..

Emax on serial3, F550 on serial1, 

time , LAT_1 , LNG_1 , REL_ALT_1 , LAT_3 , LNG_3 , REL_ALT_3 , GND_SPD_3 , HDG_3 , DIST , CRS , CALC_LAT , CALC_LNG , execution time
181, 0.0000000, 0.0000000, 0.0, 44.2006340, 12.0631608, 0.1, 0.0, 0.0, 5059339.50, 197.04, 44.2006340, 12.0631608, 3292
736, 0.0000000, 0.0000000, 0.0, 44.2006301, 12.0631608, -0.3, 0.0, 355.0, 5059339.00, 197.04, 44.2006301, 12.0631608, 3364
1273, 0.0000000, 0.0000000, 0.0, 44.2006301, 12.0631608, -0.5, 0.0, 355.0, 5059339.00, 197.04, 44.2006301, 12.0631608, 3344
2373, 0.0000000, 0.0000000, 0.0, 44.2006301, 12.0631608, -0.3, 0.0, 355.0, 5059339.00, 197.04, 44.2006301, 12.0631608, 3364
