Serial ready..

Emax on serial3, F550 on serial1, 

time , LAT_1 , LNG_1 , REL_ALT_1 , LAT_3 , LNG_3 , REL_ALT_3 , GND_SPD_3 , HDG_3 , DIST , CRS , CALC_LAT , CALC_LNG , execution time
49609, 0.0000000, 0.0000000, 0.0, 44.2007865, 12.0631628, 0.5, 0.0, 0.0, 5059356.00, 197.04, 44.2007865, 12.0631628, 3296
50079, 0.0000000, 0.0000000, 0.0, 44.2007865, 12.0631637, 0.2, 0.0, 0.0, 5059356.00, 197.04, 44.2007865, 12.0631637, 3484
50615, 0.0000000, 0.0000000, 0.0, 44.2007865, 12.0631637, -0.4, 0.0, 0.0, 5059356.00, 197.04, 44.2007865, 12.0631637, 3304
51156, 0.0000000, 0.0000000, 0.0, 44.2007827, 12.0631647, -0.9, 0.0, 0.0, 5059355.00, 197.04, 44.2007827, 12.0631647, 3296
51692, 0.0000000, 0.0000000, 0.0, 44.2007827, 12.0631656, -0.8, 0.0, 0.0, 5059355.00, 197.04, 44.2007827, 12.0631656, 3300
52244, 0.0000000, 0.0000000, 0.0, 44.2007827, 12.0631675, -0.9, 0.0, 0.0, 5059355.00, 197.04, 44.2007827, 12.0631675, 3300
52771, 0.0000000, 0.0000000, 0.0, 44.2007827, 12.0631685, -0.8, 0.0, 0.0, 5059355.00, 197.04, 44.2007827, 12.0631685, 3304
53318, 0.0000000, 0.0000000, 0.0, 44.2007789, 12.0631685, -0.6, 0.0, 0.0, 5059355.00, 197.04, 44.2007789, 12.0631685, 3308
53849, 0.0000000, 0.0000000, 0.0, 44.2007751, 12.0631704, -0.6, 0.0, 0.0, 5059354.50, 197.04, 44.2007751, 12.0631704, 3300
54391, 0.0000000, 0.0000000, 0.0, 44.2007751, 12.0631713, -0.5, 0.0, 0.0, 5059355.00, 197.04, 44.2007751, 12.0631713, 3300
56029, 0.0000000, 0.0000000, 0.0, 44.2007675, 12.0631742, -0.1, 0.0, 0.0, 5059354.50, 197.04, 44.2007675, 12.0631742, 3304
57649, 0.0000000, 0.0000000, 0.0, 44.2007637, 12.0631780, -1.1, 0.0, 0.0, 5059354.00, 197.04, 44.2007637, 12.0631780, 3428
58211, 0.0000000, 0.0000000, 0.0, 44.2007598, 12.0631790, -1.6, 0.0, 0.0, 5059353.50, 197.04, 44.2007598, 12.0631790, 3300
58749, 0.0000000, 0.0000000, 0.0, 44.2007598, 12.0631799, -2.0, 0.0, 0.0, 5059353.50, 197.04, 44.2007598, 12.0631799, 3300
59292, 0.0000000, 0.0000000, 0.0, 44.2007560, 12.0631809, -2.0, 0.0, 0.0, 5059353.00, 197.04, 44.2007560, 12.0631809, 3300
59834, 0.0000000, 0.0000000, 0.0, 44.2007560, 12.0631818, -1.6, 0.0, 0.0, 5059353.00, 197.04, 44.2007560, 12.0631818, 3292
60396, 0.0000000, 0.0000000, 0.0, 44.2007522, 12.0631828, -1.6, 0.0, 0.0, 5059353.00, 197.04, 44.2007522, 12.0631828, 3300
61028, 0.0000000, 0.0000000, 0.0, 44.2007484, 12.0631837, -0.9, 0.5, 0.0, 5059353.00, 197.04, 44.2007522, 12.0631837, 3296
61477, 0.0000000, 0.0000000, 0.0, 44.2007484, 12.0631837, -1.5, 0.0, 0.0, 5059353.00, 197.04, 44.2007484, 12.0631837, 3296
62017, 0.0000000, 0.0000000, 0.0, 44.2007446, 12.0631837, -1.1, 0.0, 0.0, 5059352.00, 197.04, 44.2007446, 12.0631837, 3300
62571, 0.0000000, 0.0000000, 0.0, 44.2007446, 12.0631837, -1.0, 0.0, 0.0, 5059352.00, 197.04, 44.2007446, 12.0631837, 3284
63114, 0.0000000, 0.0000000, 0.0, 44.2007446, 12.0631837, -0.8, 0.0, 0.0, 5059352.00, 197.04, 44.2007446, 12.0631837, 3296
63648, 0.0000000, 0.0000000, 0.0, 44.2007446, 12.0631837, -0.7, 0.0, 0.0, 5059352.00, 197.04, 44.2007446, 12.0631837, 3420
64191, 0.0000000, 0.0000000, 0.0, 44.2007408, 12.0631837, -0.6, 0.0, 0.0, 5059352.00, 197.04, 44.2007408, 12.0631837, 3304
64732, 0.0000000, 0.0000000, 0.0, 44.2007408, 12.0631837, -1.0, 0.0, 0.0, 5059352.00, 197.04, 44.2007408, 12.0631837, 3304
65291, 0.0000000, 0.0000000, 0.0, 44.2007408, 12.0631837, -0.9, 0.0, 0.0, 5059352.00, 197.04, 44.2007408, 12.0631837, 3304
65828, 0.0000000, 0.0000000, 0.0, 44.2007369, 12.0631837, -0.6, 0.0, 0.0, 5059352.00, 197.04, 44.2007369, 12.0631837, 3304
66369, 0.0000000, 0.0000000, 0.0, 44.2007369, 12.0631837, -0.5, 0.0, 0.0, 5059352.00, 197.04, 44.2007369, 12.0631837, 3304
66912, 0.0000000, 0.0000000, 0.0, 44.2007331, 12.0631837, -0.4, 0.0, 0.0, 5059351.00, 197.04, 44.2007331, 12.0631837, 3304
67988, 0.0000000, 0.0000000, 0.0, 44.2007293, 12.0631828, -0.3, 0.0, 0.0, 5059351.00, 197.04, 44.2007293, 12.0631828, 3288
68531, 0.0000000, 0.0000000, 0.0, 44.2007293, 12.0631828, -0.2, 0.0, 0.0, 5059351.00, 197.04, 44.2007293, 12.0631828, 3288
69091, 0.0000000, 0.0000000, 0.0, 44.2007293, 12.0631828, -0.4, 0.0, 0.0, 5059351.00, 197.04, 44.2007293, 12.0631828, 3288
69627, 0.0000000, 0.0000000, 0.0, 44.2007255, 12.0631828, -0.3, 0.0, 0.0, 5059350.50, 197.04, 44.2007255, 12.0631828, 3300
70169, 0.0000000, 0.0000000, 0.0, 44.2007255, 12.0631818, -0.4, 0.0, 0.0, 5059350.50, 197.04, 44.2007255, 12.0631818, 3304
70729, 0.0000000, 0.0000000, 0.0, 44.2007255, 12.0631828, -0.5, 0.4, 359.0, 5059350.50, 197.04, 44.2007255, 12.0631828, 3364
71270, 0.0000000, 0.0000000, 0.0, 44.2007255, 12.0631837, -0.3, 0.1, 358.0, 5059350.50, 197.04, 44.2007255, 12.0631837, 3368
71851, 0.0000000, 0.0000000, 0.0, 44.2007255, 12.0631837, -0.4, 0.0, 358.0, 5059350.50, 197.04, 44.2007255, 12.0631837, 3368
72391, 0.0000000, 0.0000000, 0.0, 44.2007255, 12.0631828, -0.7, 0.0, 358.0, 5059350.50, 197.04, 44.2007255, 12.0631828, 3368
72930, 0.0000000, 0.0000000, 0.0, 44.2007255, 12.0631828, -0.9, 0.0, 358.0, 5059350.50, 197.04, 44.2007255, 12.0631828, 3372
73469, 0.0000000, 0.0000000, 0.0, 44.2007217, 12.0631828, -0.9, 0.0, 358.0, 5059350.00, 197.04, 44.2007217, 12.0631828, 3376
74007, 0.0000000, 0.0000000, 0.0, 44.2007217, 12.0631818, -0.7, 0.0, 358.0, 5059350.00, 197.04, 44.2007217, 12.0631818, 3372
74550, 0.0000000, 0.0000000, 0.0, 44.2007217, 12.0631809, -0.9, 0.0, 358.0, 5059350.00, 197.04, 44.2007217, 12.0631809, 3376
75090, 0.0000000, 0.0000000, 0.0, 44.2007179, 12.0631799, -0.8, 0.0, 358.0, 5059349.00, 197.04, 44.2007179, 12.0631799, 3368
75627, 0.0000000, 0.0000000, 0.0, 44.2007179, 12.0631790, -0.6, 0.0, 358.0, 5059349.00, 197.04, 44.2007179, 12.0631790, 3368
76187, 0.0000000, 0.0000000, 0.0, 44.2007179, 12.0631790, -0.6, 0.0, 358.0, 5059349.00, 197.04, 44.2007179, 12.0631790, 3372
76729, 0.0000000, 0.0000000, 0.0, 44.2007179, 12.0631790, -0.6, 0.0, 358.0, 5059349.00, 197.04, 44.2007179, 12.0631790, 3368
77271, 0.0000000, 0.0000000, 0.0, 44.2007141, 12.0631790, -0.6, 0.0, 358.0, 5059348.50, 197.04, 44.2007141, 12.0631790, 3376
77806, 0.0000000, 0.0000000, 0.0, 44.2007141, 12.0631780, -0.7, 0.0, 358.0, 5059348.50, 197.04, 44.2007141, 12.0631780, 3368
78348, 0.0000000, 0.0000000, 0.0, 44.2007141, 12.0631780, -0.7, 0.0, 358.0, 5059348.50, 197.04, 44.2007141, 12.0631780, 3376
